Date,MaxT,WS_Name
43241,20.899,COPENHAGEN KASTRUP
43241,21,ABED
43242,22,KOEBENHAVN / ROSKILDE
43243,23,SKAGEN
43243,25,SKRYDSTRUP
43244,26,KARUP
43245,27,AALBORG
43246,22,ABED
43246,27,KARUP
43248,22,KOEBENHAVN / ROSKILDE
43248,22.5,COPENHAGEN KASTRUP
43233,23,AALBORG
43233,24,TIRSTRUP
43234,23.8,COPENHAGEN KASTRUP
43234,25,SKRYDSTRUP
43234,26,KOEBENHAVN / ROSKILDE
43234,27,KARUP
43235,22,ABED
43235,24,SKRYDSTRUP
43237,20,KARUP
43240,20,ODENSE / BELDRINGE
43242,20,SKAGEN
43242,21.199,COPENHAGEN KASTRUP
43242,22,ABED
43242,23,BILLUND LUFTHAVN
43243,23,ABED
43243,23.199,COPENHAGEN KASTRUP
43244,24,BILLUND LUFTHAVN
43245,22,ODENSE / BELDRINGE
43247,22,KOEBENHAVN / ROSKILDE
43249,26,KOEBENHAVN / ROSKILDE
43251,25,SKAGEN
43252,26,TIRSTRUP
43253,28,SKRYDSTRUP
43255,25,AALBORG
43257,21,SKAGEN
43257,23,TIRSTRUP
43230,23,TIRSTRUP
43231,18,TIRSTRUP
43232,18,ODENSE / BELDRINGE
43232,19,SKRYDSTRUP
43234,25,THYBOROEN
43235,24,BILLUND LUFTHAVN
43235,24,THYBOROEN
43235,24,SKAGEN
43237,23,BILLUND LUFTHAVN
43238,18,SKRYDSTRUP
43238,20,KARUP
43239,19,SKRYDSTRUP
43239,23,AALBORG
43243,25,AALBORG
43244,22,ODENSE / BELDRINGE
43244,23,ABED
43244,25,TIRSTRUP
43245,23,SKAGEN
43245,25,TIRSTRUP
43246,22,ODENSE / BELDRINGE
43246,23.1,COPENHAGEN KASTRUP
43246,25,SKRYDSTRUP
43246,27,AALBORG
43247,20,ODENSE / BELDRINGE
43247,21,TIRSTRUP
43248,18,SKAGEN
43249,23,AALBORG
43061,10,KOEBENHAVN / ROSKILDE
43061,11,BILLUND LUFTHAVN
43062,11,COPENHAGEN KASTRUP
43063,6,SKAGEN
43063,6,AALBORG
43063,8,ABED
43065,6,SKRYDSTRUP
43065,6,ABED
43065,7,ODENSE / BELDRINGE
43065,7,AALBORG
43065,7,BILLUND LUFTHAVN
43066,6,KARUP
43067,6,ABED
43068,3,SKAGEN
43069,2,KARUP
43069,4,ABED
43070,3,KOEBENHAVN / ROSKILDE
43070,3,SKAGEN
43070,4,TIRSTRUP
43071,3,KOEBENHAVN / ROSKILDE
43071,8,THYBOROEN
43072,8,SKAGEN
43073,5,BILLUND LUFTHAVN
43074,10,AALBORG
43074,10,KARUP
43075,9,ODENSE / BELDRINGE
43076,7,SKRYDSTRUP
43249,20,SKAGEN
43250,28,AALBORG
43250,28,THYBOROEN
43250,30,KARUP
43251,23,ABED
43251,24,KOEBENHAVN / ROSKILDE
43252,23,ABED
43253,26.899,COPENHAGEN KASTRUP
43253,29,BILLUND LUFTHAVN
43254,27.6,COPENHAGEN KASTRUP
43254,28,KARUP
43256,23,ABED
43256,24,KOEBENHAVN / ROSKILDE
43256,26.199,COPENHAGEN KASTRUP
43258,19.699,COPENHAGEN KASTRUP
43258,21,SKAGEN
43258,22,KOEBENHAVN / ROSKILDE
43258,26,ODENSE / BELDRINGE
43261,18,BILLUND LUFTHAVN
43261,19,KARUP
43262,17,AALBORG
43264,19,ODENSE / BELDRINGE
43265,23,KOEBENHAVN / ROSKILDE
43268,20,ODENSE / BELDRINGE
43269,19,AALBORG
43249,26,BILLUND LUFTHAVN
43250,26,ABED
43250,27,KOEBENHAVN / ROSKILDE
43251,25,AALBORG
43251,27,KARUP
43252,29,KARUP
43253,23,THYBOROEN
43254,22,SKRYDSTRUP
43254,25,ODENSE / BELDRINGE
43254,30,TIRSTRUP
43255,19,THYBOROEN
43255,22,ABED
43255,25,SKAGEN
43255,26,TIRSTRUP
43256,24,BILLUND LUFTHAVN
43257,23.699,COPENHAGEN KASTRUP
43258,24,TIRSTRUP
43258,24,SKRYDSTRUP
43258,28,AALBORG
43260,28,AALBORG
43261,18,THYBOROEN
43262,17,KARUP
43262,18,SKAGEN
43262,19,ABED
43262,26.5,COPENHAGEN KASTRUP
43263,17,BILLUND LUFTHAVN
43263,17,ABED
43242,23,AALBORG
43242,23,THYBOROEN
43242,25,KARUP
43244,25,THYBOROEN
43246,23,SKAGEN
43246,25,TIRSTRUP
43247,22,AALBORG
43247,23,SKRYDSTRUP
43247,23.399,COPENHAGEN KASTRUP
43248,24,BILLUND LUFTHAVN
43248,24,ABED
43248,25,KARUP
43250,29,TIRSTRUP
43252,22,ODENSE / BELDRINGE
43252,25.5,COPENHAGEN KASTRUP
43253,29,TIRSTRUP
43254,27,KOEBENHAVN / ROSKILDE
43256,20,TIRSTRUP
43257,26,AALBORG
43257,26,KARUP
43258,24,ABED
43258,28,KARUP
43260,22,THYBOROEN
43260,26,ABED
43260,26,SKRYDSTRUP
43263,20,SKAGEN
43264,18,KARUP
43245,25,THYBOROEN
43245,27,KARUP
43246,26,BILLUND LUFTHAVN
43247,19,ABED
43247,25,SKAGEN
43248,24,SKRYDSTRUP
43251,25,THYBOROEN
43252,27,THYBOROEN
43253,26,ODENSE / BELDRINGE
43254,22,THYBOROEN
43254,23,ABED
43255,21,SKRYDSTRUP
43255,24,ODENSE / BELDRINGE
43256,20,AALBORG
43259,23,SKAGEN
43259,27,SKRYDSTRUP
43259,27,TIRSTRUP
43260,23,SKAGEN
43261,18,SKRYDSTRUP
43261,21,SKAGEN
43261,24,ABED
43262,16,BILLUND LUFTHAVN
43262,17,TIRSTRUP
43263,19,ODENSE / BELDRINGE
43264,19,AALBORG
43264,20.5,COPENHAGEN KASTRUP
43264,21,TIRSTRUP
43260,25.8,COPENHAGEN KASTRUP
43260,27,ODENSE / BELDRINGE
43261,26,COPENHAGEN KASTRUP
43263,16,THYBOROEN
43263,20,KOEBENHAVN / ROSKILDE
43264,18,BILLUND LUFTHAVN
43264,18,SKRYDSTRUP
43264,19,SKAGEN
43265,21,BILLUND LUFTHAVN
43265,22,AALBORG
43265,22,ABED
43266,17,SKAGEN
43267,18,THYBOROEN
43267,22.5,COPENHAGEN KASTRUP
43268,19,BILLUND LUFTHAVN
43268,22,KOEBENHAVN / ROSKILDE
43269,18,KARUP
43269,19,ODENSE / BELDRINGE
43269,22.3,COPENHAGEN KASTRUP
43270,20,ODENSE / BELDRINGE
43270,21.8,COPENHAGEN KASTRUP
43271,20,SKRYDSTRUP
43271,23,ODENSE / BELDRINGE
43271,25,KOEBENHAVN / ROSKILDE
43272,14,THYBOROEN
43237,20,TIRSTRUP
43237,23,SKRYDSTRUP
43240,21,BILLUND LUFTHAVN
43240,22,KOEBENHAVN / ROSKILDE
43240,23,TIRSTRUP
43240,24,KARUP
43241,21,THYBOROEN
43243,23,ODENSE / BELDRINGE
43243,25,KARUP
43244,22,SKAGEN
43244,23,KOEBENHAVN / ROSKILDE
43245,21,ABED
43246,24,THYBOROEN
43249,25,TIRSTRUP
43249,26,SKRYDSTRUP
43252,26,AALBORG
43252,27,KOEBENHAVN / ROSKILDE
43253,26,ABED
43253,31,KARUP
43256,21,ODENSE / BELDRINGE
43256,23,THYBOROEN
43257,22,ABED
43257,24,SKRYDSTRUP
43257,27,ODENSE / BELDRINGE
43259,25,ODENSE / BELDRINGE
43259,28,BILLUND LUFTHAVN
43076,7,BILLUND LUFTHAVN
43076,9,KARUP
43078,4,BILLUND LUFTHAVN
43078,5,KOEBENHAVN / ROSKILDE
43079,1,ODENSE / BELDRINGE
43079,2,TIRSTRUP
43080,-1,KARUP
43080,0,BILLUND LUFTHAVN
43080,1,AALBORG
43081,2,ODENSE / BELDRINGE
43081,2,TIRSTRUP
43081,2,SKAGEN
43081,3,ABED
43081,3,AALBORG
43082,2,KOEBENHAVN / ROSKILDE
43082,3,KARUP
43083,5,ODENSE / BELDRINGE
43083,5,KOEBENHAVN / ROSKILDE
43083,5,SKAGEN
43084,1,BILLUND LUFTHAVN
43085,2,BILLUND LUFTHAVN
43085,3,COPENHAGEN KASTRUP
43088,5,SKAGEN
43089,8,KARUP
43090,7,COPENHAGEN KASTRUP
43092,11,TIRSTRUP
43249,24,THYBOROEN
43249,26,ODENSE / BELDRINGE
43251,25,SKRYDSTRUP
43251,25,BILLUND LUFTHAVN
43251,26,TIRSTRUP
43251,28.399,COPENHAGEN KASTRUP
43252,23,SKAGEN
43252,26,BILLUND LUFTHAVN
43253,26,SKAGEN
43254,24,SKAGEN
43254,27,AALBORG
43255,21,BILLUND LUFTHAVN
43255,24,KARUP
43255,25,KOEBENHAVN / ROSKILDE
43255,28.199,COPENHAGEN KASTRUP
43256,24,SKRYDSTRUP
43257,22,KOEBENHAVN / ROSKILDE
43259,25,KOEBENHAVN / ROSKILDE
43259,28,ABED
43260,26,KOEBENHAVN / ROSKILDE
43260,28,BILLUND LUFTHAVN
43262,17,SKRYDSTRUP
43262,18,ODENSE / BELDRINGE
43263,20,KARUP
43265,23,TIRSTRUP
43267,20,AALBORG
43259,28,AALBORG
43260,28,TIRSTRUP
43261,22,ODENSE / BELDRINGE
43261,22,AALBORG
43265,21,KARUP
43265,22,ODENSE / BELDRINGE
43266,21,ABED
43267,19,SKRYDSTRUP
43267,20,KARUP
43268,19,SKRYDSTRUP
43268,20,TIRSTRUP
43269,17,BILLUND LUFTHAVN
43269,17,SKAGEN
43270,18,KARUP
43271,18,AALBORG
43272,17,TIRSTRUP
43272,25.1,COPENHAGEN KASTRUP
43273,14,THYBOROEN
43273,18,ABED
43274,20.3,COPENHAGEN KASTRUP
43275,20,SKRYDSTRUP
43275,24,TIRSTRUP
43276,25,KOEBENHAVN / ROSKILDE
43276,26,TIRSTRUP
43277,28,TIRSTRUP
43278,30,KARUP
43279,17,THYBOROEN
43266,20,SKRYDSTRUP
43266,20,KARUP
43266,20,AALBORG
43267,18,SKAGEN
43269,20,ABED
43270,16,THYBOROEN
43270,20,TIRSTRUP
43270,22,KOEBENHAVN / ROSKILDE
43271,25,ABED
43272,16,ODENSE / BELDRINGE
43273,18,ODENSE / BELDRINGE
43274,20,KOEBENHAVN / ROSKILDE
43275,15,THYBOROEN
43275,19,SKAGEN
43275,19,ABED
43275,20,BILLUND LUFTHAVN
43275,22,AALBORG
43275,22,ODENSE / BELDRINGE
43276,21,BILLUND LUFTHAVN
43277,26,ODENSE / BELDRINGE
43278,24,ABED
43278,26,SKRYDSTRUP
43278,27,TIRSTRUP
43279,27,SKRYDSTRUP
43279,27,AALBORG
43279,28,ODENSE / BELDRINGE
43280,19,SKAGEN
43269,21,KOEBENHAVN / ROSKILDE
43270,21,ABED
43271,22,TIRSTRUP
43272,15,SKRYDSTRUP
43273,18,AALBORG
43274,16,SKRYDSTRUP
43274,17,BILLUND LUFTHAVN
43274,20,TIRSTRUP
43275,20.399,COPENHAGEN KASTRUP
43275,22,KARUP
43276,21.699,COPENHAGEN KASTRUP
43276,25,AALBORG
43277,29,AALBORG
43278,29,AALBORG
43279,26,ABED
43281,21,THYBOROEN
43281,23,TIRSTRUP
43281,24,BILLUND LUFTHAVN
43282,23,TIRSTRUP
43284,17,THYBOROEN
43284,22,SKAGEN
43285,18,SKRYDSTRUP
43285,21,ODENSE / BELDRINGE
43285,24,TIRSTRUP
43285,26,AALBORG
43285,26.8,COPENHAGEN KASTRUP
43265,18,THYBOROEN
43266,17,THYBOROEN
43266,20.8,COPENHAGEN KASTRUP
43266,21,TIRSTRUP
43266,21,KOEBENHAVN / ROSKILDE
43269,17,THYBOROEN
43270,16,SKAGEN
43270,18,AALBORG
43271,20,KARUP
43272,14,ABED
43272,16,AALBORG
43273,16,BILLUND LUFTHAVN
43275,22,KOEBENHAVN / ROSKILDE
43276,15,THYBOROEN
43276,21,SKRYDSTRUP
43277,16,THYBOROEN
43277,23,SKAGEN
43277,26,BILLUND LUFTHAVN
43278,23,SKAGEN
43278,28,BILLUND LUFTHAVN
43280,25,KARUP
43281,23,ODENSE / BELDRINGE
43281,25,AALBORG
43281,26,KARUP
43282,22,SKAGEN
43283,22,SKAGEN
43283,24,ABED
43272,16,SKAGEN
43273,16,SKRYDSTRUP
43274,17,KARUP
43274,18,SKAGEN
43274,19,AALBORG
43276,20,ABED
43276,25,ODENSE / BELDRINGE
43277,25,SKRYDSTRUP
43279,24,SKAGEN
43279,30,TIRSTRUP
43280,21,TIRSTRUP
43280,24,SKRYDSTRUP
43281,24,SKRYDSTRUP
43282,24,AALBORG
43283,26,SKRYDSTRUP
43285,17,THYBOROEN
43285,27,KOEBENHAVN / ROSKILDE
43286,19,ABED
43286,19,SKRYDSTRUP
43286,20,ODENSE / BELDRINGE
43287,20,KARUP
43288,26,KOEBENHAVN / ROSKILDE
43289,23,SKAGEN
43289,25,ABED
43289,25.399,COPENHAGEN KASTRUP
43291,20,KOEBENHAVN / ROSKILDE
43263,24,AALBORG
43264,19,ABED
43264,22,KOEBENHAVN / ROSKILDE
43265,22,SKRYDSTRUP
43266,19,BILLUND LUFTHAVN
43266,20,ODENSE / BELDRINGE
43267,18,BILLUND LUFTHAVN
43268,16,THYBOROEN
43268,17,SKAGEN
43270,18,BILLUND LUFTHAVN
43271,16,SKAGEN
43272,16,KARUP
43273,18,KARUP
43273,19,TIRSTRUP
43274,15,THYBOROEN
43274,17,ODENSE / BELDRINGE
43274,18,ABED
43276,22,SKAGEN
43278,26,ODENSE / BELDRINGE
43279,22.399,COPENHAGEN KASTRUP
43279,28,KARUP
43280,22,THYBOROEN
43281,23,ABED
43283,25,BILLUND LUFTHAVN
43285,21,SKAGEN
43286,17,THYBOROEN
43287,22,ABED
43279,27,BILLUND LUFTHAVN
43280,20,ODENSE / BELDRINGE
43280,24,KOEBENHAVN / ROSKILDE
43280,25,BILLUND LUFTHAVN
43281,24,KOEBENHAVN / ROSKILDE
43281,24.1,COPENHAGEN KASTRUP
43282,22,ODENSE / BELDRINGE
43282,23,ABED
43282,24,KOEBENHAVN / ROSKILDE
43282,24,THYBOROEN
43283,20,THYBOROEN
43283,24,ODENSE / BELDRINGE
43283,24,KOEBENHAVN / ROSKILDE
43283,25,TIRSTRUP
43284,24,KARUP
43285,22,KARUP
43286,18,KARUP
43286,18,BILLUND LUFTHAVN
43287,16,THYBOROEN
43287,23,AALBORG
43288,16,THYBOROEN
43291,25,AALBORG
43292,19,THYBOROEN
43293,28,BILLUND LUFTHAVN
43294,24,AALBORG
43294,26,ODENSE / BELDRINGE
43267,21,KOEBENHAVN / ROSKILDE
43268,20,ABED
43268,21.199,COPENHAGEN KASTRUP
43271,17,THYBOROEN
43271,23.3,COPENHAGEN KASTRUP
43272,15,BILLUND LUFTHAVN
43273,18,SKAGEN
43276,23,KARUP
43277,24,ABED
43277,30,KARUP
43278,24,KOEBENHAVN / ROSKILDE
43280,24,ABED
43280,26.5,COPENHAGEN KASTRUP
43281,19,SKAGEN
43284,23.699,COPENHAGEN KASTRUP
43284,24,ABED
43284,25,AALBORG
43284,27,KOEBENHAVN / ROSKILDE
43288,26,AALBORG
43288,27,TIRSTRUP
43289,25,AALBORG
43289,26,TIRSTRUP
43290,15,THYBOROEN
43291,22.6,COPENHAGEN KASTRUP
43291,23,BILLUND LUFTHAVN
43292,20.1,COPENHAGEN KASTRUP
43092,11,KARUP
43093,9,COPENHAGEN KASTRUP
43093,10,AALBORG
43094,9,BILLUND LUFTHAVN
43095,7,COPENHAGEN KASTRUP
43095,7,AALBORG
43096,5,COPENHAGEN KASTRUP
43097,5,ODENSE / BELDRINGE
43098,4,SKAGEN
43099,4,COPENHAGEN KASTRUP
43100,8,ODENSE / BELDRINGE
43100,8,THYBOROEN
43101,6,KARUP
43102,6,KARUP
43102,6,AALBORG
43102,7,THYBOROEN
43103,6,ODENSE / BELDRINGE
43103,7,ABED
43104,4,AALBORG
43105,3,SKRYDSTRUP
43105,4,KOEBENHAVN / ROSKILDE
43106,4,COPENHAGEN KASTRUP
43107,2,TIRSTRUP
43107,2,KOEBENHAVN / ROSKILDE
43108,6,SKAGEN
43109,3,BILLUND LUFTHAVN
43280,22,AALBORG
43282,24,BILLUND LUFTHAVN
43282,25,KARUP
43283,23.399,COPENHAGEN KASTRUP
43283,25,AALBORG
43283,26,KARUP
43285,20,ABED
43286,20,KOEBENHAVN / ROSKILDE
43287,20,SKRYDSTRUP
43287,23,TIRSTRUP
43287,24,KOEBENHAVN / ROSKILDE
43288,21,SKRYDSTRUP
43289,24,SKRYDSTRUP
43289,24,KARUP
43289,26,KOEBENHAVN / ROSKILDE
43290,24,AALBORG
43292,26,SKRYDSTRUP
43293,26,SKAGEN
43293,27,SKRYDSTRUP
43294,29,KOEBENHAVN / ROSKILDE
43295,29.3,COPENHAGEN KASTRUP
43296,22.5,COPENHAGEN KASTRUP
43296,24,AALBORG
43298,28,ODENSE / BELDRINGE
43298,29,ABED
43298,30,BILLUND LUFTHAVN
43109,5,KOEBENHAVN / ROSKILDE
43111,4,BILLUND LUFTHAVN
43111,4,ODENSE / BELDRINGE
43111,4,AALBORG
43113,2,TIRSTRUP
43114,0,KOEBENHAVN / ROSKILDE
43114,1,KARUP
43115,2,AALBORG
43115,2,SKAGEN
43115,3,ABED
43117,2,TIRSTRUP
43118,1,BILLUND LUFTHAVN
43119,3,COPENHAGEN KASTRUP
43119,3,SKAGEN
43122,1,THYBOROEN
43122,2,TIRSTRUP
43123,5,ABED
43125,7,ABED
43126,6,THYBOROEN
43126,6,TIRSTRUP
43126,6,KARUP
43127,6,ABED
43127,6,COPENHAGEN KASTRUP
43128,7,SKAGEN
43128,8,ODENSE / BELDRINGE
43128,8,COPENHAGEN KASTRUP
43130,6,SKRYDSTRUP
43131,6,BILLUND LUFTHAVN
43131,6,TIRSTRUP
43133,3,ODENSE / BELDRINGE
43133,3,KOEBENHAVN / ROSKILDE
43134,-2,KARUP
43134,0,ABED
43136,-1,KOEBENHAVN / ROSKILDE
43137,-1,SKRYDSTRUP
43137,-1,KARUP
43138,1,COPENHAGEN KASTRUP
43138,1,ABED
43138,2,TIRSTRUP
43139,2,KOEBENHAVN / ROSKILDE
43141,0,BILLUND LUFTHAVN
43141,1,ODENSE / BELDRINGE
43141,1,KARUP
43141,2,COPENHAGEN KASTRUP
43142,2,SKAGEN
43142,3,KOEBENHAVN / ROSKILDE
43142,3,ABED
43142,3,COPENHAGEN KASTRUP
43143,4,ODENSE / BELDRINGE
43143,4,BILLUND LUFTHAVN
43143,5,KARUP
43143,5,THYBOROEN
43143,5,TIRSTRUP
43286,20,SKAGEN
43286,22,TIRSTRUP
43287,22,ODENSE / BELDRINGE
43288,23,ABED
43288,24,KARUP
43289,17,THYBOROEN
43290,19,KARUP
43290,23,TIRSTRUP
43292,24,ABED
43292,27,KOEBENHAVN / ROSKILDE
43292,27,SKAGEN
43292,28,BILLUND LUFTHAVN
43293,28,ABED
43293,29,KARUP
43293,29,AALBORG
43294,23,SKAGEN
43295,19,SKAGEN
43295,20,ABED
43297,28,SKRYDSTRUP
43298,23,THYBOROEN
43298,30,TIRSTRUP
43299,19,THYBOROEN
43300,19,THYBOROEN
43300,22,SKAGEN
43301,22,SKAGEN
43302,20,SKAGEN
43302,28,SKRYDSTRUP
43303,24,AALBORG
43292,24,ODENSE / BELDRINGE
43292,26,TIRSTRUP
43293,28,ODENSE / BELDRINGE
43293,29,TIRSTRUP
43294,16,THYBOROEN
43294,23,KARUP
43295,21,ODENSE / BELDRINGE
43295,21,KOEBENHAVN / ROSKILDE
43295,23,TIRSTRUP
43296,18,THYBOROEN
43297,22.899,COPENHAGEN KASTRUP
43297,28,AALBORG
43298,28.399,COPENHAGEN KASTRUP
43300,23,KARUP
43300,26.699,COPENHAGEN KASTRUP
43302,20,THYBOROEN
43302,27,ODENSE / BELDRINGE
43303,21,THYBOROEN
43303,27,ODENSE / BELDRINGE
43304,22,SKAGEN
43304,26,ABED
43305,30,BILLUND LUFTHAVN
43306,29,KARUP
43306,31,SKRYDSTRUP
43307,28,THYBOROEN
43307,32,KOEBENHAVN / ROSKILDE
43298,30,AALBORG
43298,32,KARUP
43299,23,BILLUND LUFTHAVN
43299,24,KARUP
43299,24,SKRYDSTRUP
43299,25,ODENSE / BELDRINGE
43299,28,TIRSTRUP
43300,22,BILLUND LUFTHAVN
43301,20,THYBOROEN
43301,25,ODENSE / BELDRINGE
43302,27,BILLUND LUFTHAVN
43302,27,ABED
43304,27,BILLUND LUFTHAVN
43304,28,TIRSTRUP
43307,31.699,COPENHAGEN KASTRUP
43308,30,ODENSE / BELDRINGE
43309,31,BILLUND LUFTHAVN
43311,27.199,COPENHAGEN KASTRUP
43311,30,SKRYDSTRUP
43311,30,KARUP
43312,31,AALBORG
43312,31,KARUP
43312,32,ABED
43313,25,AALBORG
43314,26,AALBORG
43315,27,AALBORG
43284,22,BILLUND LUFTHAVN
43284,22,SKRYDSTRUP
43284,28,TIRSTRUP
43286,18,AALBORG
43287,19,BILLUND LUFTHAVN
43287,19.6,COPENHAGEN KASTRUP
43288,21,BILLUND LUFTHAVN
43289,23,BILLUND LUFTHAVN
43289,26,ODENSE / BELDRINGE
43290,20,ODENSE / BELDRINGE
43290,23,SKAGEN
43290,25,COPENHAGEN KASTRUP
43291,23,TIRSTRUP
43292,29,KARUP
43293,29,KOEBENHAVN / ROSKILDE
43294,22,BILLUND LUFTHAVN
43295,20,BILLUND LUFTHAVN
43295,21,KARUP
43296,24,BILLUND LUFTHAVN
43297,25,ODENSE / BELDRINGE
43298,25,SKAGEN
43298,30,SKRYDSTRUP
43299,22,SKAGEN
43299,26,KOEBENHAVN / ROSKILDE
43301,24,AALBORG
43301,25,KOEBENHAVN / ROSKILDE
43288,24.5,COPENHAGEN KASTRUP
43288,25,ODENSE / BELDRINGE
43290,18,ABED
43290,21,KOEBENHAVN / ROSKILDE
43291,21,ODENSE / BELDRINGE
43291,23,THYBOROEN
43291,25,SKAGEN
43292,28,AALBORG
43294,27.199,COPENHAGEN KASTRUP
43295,20,AALBORG
43296,25,ABED
43296,26,KARUP
43297,20,THYBOROEN
43297,27,ABED
43297,30,KARUP
43299,24.399,COPENHAGEN KASTRUP
43299,25,AALBORG
43300,23,SKRYDSTRUP
43300,25,TIRSTRUP
43300,25,KOEBENHAVN / ROSKILDE
43302,27,KARUP
43303,27,KOEBENHAVN / ROSKILDE
43305,24,THYBOROEN
43305,30,SKRYDSTRUP
43305,30,TIRSTRUP
43306,21,THYBOROEN
43294,27,ABED
43295,17,THYBOROEN
43296,26,ODENSE / BELDRINGE
43297,28,KOEBENHAVN / ROSKILDE
43300,23,AALBORG
43301,25,TIRSTRUP
43303,28,ABED
43305,23,SKAGEN
43305,30,AALBORG
43305,32,KARUP
43306,32,KOEBENHAVN / ROSKILDE
43307,25,SKAGEN
43307,33,KARUP
43309,29,ODENSE / BELDRINGE
43310,25,BILLUND LUFTHAVN
43310,26,ODENSE / BELDRINGE
43310,27,AALBORG
43311,25,SKAGEN
43311,25,THYBOROEN
43312,31,ODENSE / BELDRINGE
43312,31,SKRYDSTRUP
43314,27,SKRYDSTRUP
43314,28,KARUP
43317,21,SKAGEN
43317,22,AALBORG
43317,23,TIRSTRUP
43318,19,SKAGEN
43303,26,COPENHAGEN KASTRUP
43305,29,ODENSE / BELDRINGE
43306,28.6,COPENHAGEN KASTRUP
43306,32,ABED
43307,29,TIRSTRUP
43307,32,SKRYDSTRUP
43309,25,SKAGEN
43309,30,AALBORG
43310,25,ABED
43311,29,BILLUND LUFTHAVN
43311,30,TIRSTRUP
43311,31,ODENSE / BELDRINGE
43312,24,THYBOROEN
43312,28.6,COPENHAGEN KASTRUP
43313,26,BILLUND LUFTHAVN
43313,27,KARUP
43314,26,BILLUND LUFTHAVN
43314,28,TIRSTRUP
43315,24,SKAGEN
43315,28,SKRYDSTRUP
43316,25,AALBORG
43316,26,ABED
43317,24,KOEBENHAVN / ROSKILDE
43318,26,KOEBENHAVN / ROSKILDE
43319,32,BILLUND LUFTHAVN
43320,30,AALBORG
43293,20,THYBOROEN
43293,26.399,COPENHAGEN KASTRUP
43294,24,SKRYDSTRUP
43296,24,SKRYDSTRUP
43296,25,KOEBENHAVN / ROSKILDE
43300,24,ODENSE / BELDRINGE
43301,26,COPENHAGEN KASTRUP
43303,26,SKRYDSTRUP
43304,25.699,COPENHAGEN KASTRUP
43304,27,KARUP
43305,26.6,COPENHAGEN KASTRUP
43307,30,BILLUND LUFTHAVN
43308,30.699,COPENHAGEN KASTRUP
43308,31,TIRSTRUP
43308,31,AALBORG
43309,28,KOEBENHAVN / ROSKILDE
43310,29.199,COPENHAGEN KASTRUP
43311,30,ABED
43313,22,SKAGEN
43313,29.699,COPENHAGEN KASTRUP
43314,26.399,COPENHAGEN KASTRUP
43315,27.899,COPENHAGEN KASTRUP
43315,29,ODENSE / BELDRINGE
43317,23,ODENSE / BELDRINGE
43308,26,SKAGEN
43308,30,KOEBENHAVN / ROSKILDE
43308,30,SKRYDSTRUP
43308,30,ABED
43308,31,BILLUND LUFTHAVN
43312,28,KOEBENHAVN / ROSKILDE
43312,32,TIRSTRUP
43313,21,THYBOROEN
43313,26,ODENSE / BELDRINGE
43314,22,THYBOROEN
43316,23,SKAGEN
43316,26,ODENSE / BELDRINGE
43316,30.5,COPENHAGEN KASTRUP
43317,22,BILLUND LUFTHAVN
43319,27,AALBORG
43319,33,KARUP
43320,24,SKAGEN
43320,27,THYBOROEN
43320,29,TIRSTRUP
43320,31,ABED
43321,25,TIRSTRUP
43321,26,KARUP
43322,21,AALBORG
43323,18,AALBORG
43323,18,THYBOROEN
43323,18,ODENSE / BELDRINGE
43323,24.1,COPENHAGEN KASTRUP
43315,29,TIRSTRUP
43315,30,ABED
43316,25,SKRYDSTRUP
43317,22,KARUP
43319,32,ABED
43321,25,ODENSE / BELDRINGE
43322,20,SKAGEN
43322,21,BILLUND LUFTHAVN
43322,22,TIRSTRUP
43323,21,KOEBENHAVN / ROSKILDE
43324,18,ODENSE / BELDRINGE
43324,18,TIRSTRUP
43324,20,KOEBENHAVN / ROSKILDE
43325,22,KOEBENHAVN / ROSKILDE
43328,21,BILLUND LUFTHAVN
43328,23.5,COPENHAGEN KASTRUP
43329,22,ABED
43330,18,SKAGEN
43331,22,ABED
43332,19,SKAGEN
43332,20,AALBORG
43332,20,BILLUND LUFTHAVN
43332,21,ABED
43333,18,SKAGEN
43333,21,BILLUND LUFTHAVN
43333,21,KARUP
43335,22,AALBORG
43318,22,AALBORG
43318,26,ABED
43319,26,THYBOROEN
43319,29,TIRSTRUP
43320,29,BILLUND LUFTHAVN
43320,29.1,COPENHAGEN KASTRUP
43321,22,THYBOROEN
43321,31,COPENHAGEN KASTRUP
43323,19,ABED
43324,19,ABED
43325,18,AALBORG
43325,20,SKRYDSTRUP
43326,21.899,COPENHAGEN KASTRUP
43326,24,KOEBENHAVN / ROSKILDE
43327,24,AALBORG
43328,22,AALBORG
43329,22,ODENSE / BELDRINGE
43329,23,KOEBENHAVN / ROSKILDE
43330,19,THYBOROEN
43330,22,ODENSE / BELDRINGE
43330,23,ABED
43331,21,TIRSTRUP
43332,18,THYBOROEN
43335,24,ABED
43336,17,SKAGEN
43337,15,BILLUND LUFTHAVN
43321,21,SKAGEN
43323,20,KARUP
43324,20,AALBORG
43325,17,THYBOROEN
43325,19,SKAGEN
43325,22,ABED
43326,19,SKAGEN
43326,21,AALBORG
43326,23,ABED
43327,21,SKAGEN
43327,22,ABED
43327,23,BILLUND LUFTHAVN
43328,24,ODENSE / BELDRINGE
43329,20,THYBOROEN
43329,24.399,COPENHAGEN KASTRUP
43330,21,TIRSTRUP
43331,21,SKRYDSTRUP
43331,22.6,COPENHAGEN KASTRUP
43332,22.6,COPENHAGEN KASTRUP
43333,21,ODENSE / BELDRINGE
