id,tipo,clasificacion,descripcionresumida,responsable,calle,altura,letra,bis,coordenadax,coordenaday,GEOJSON
74863,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,URUGUAY REPUBLICA ORIENTAL,2251,,0,5438140.71,6351899.34,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661728, -32.974067 ] } }"
119597,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,MITRE GENERAL BARTOLOME,3091,,0,5439598.64170597,6352026.71833928,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.646125, -32.973000 ] } }"
119596,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,MITRE GENERAL BARTOLOME,2985,,0,5439625.94966615,6352160.02970695,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.645824, -32.971800 ] } }"
74877,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública-Metálico Verde Trasera,Lime,VIRASORO GRAL. BENJAMIN,2951,,0,5437413.4,6352845.58,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.669444, -32.965494 ] } }"
119594,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,MITRE GENERAL BARTOLOME,2895,,0,5439651.46398323,6352281.67188387,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.645543, -32.970704 ] } }"
74879,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública-Metálico Verde Trasera,Lime,MORE FELIPE,2151,,0,5435196.37,6354171.01,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.693063, -32.953414 ] } }"
74869,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,VEINTISIETE DE FEBRERO,6650,,0,5433505.01,6353528.8,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711197, -32.959103 ] } }"
74868,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,VEINTISIETE DE FEBRERO,5951,,0,5434253.32,6353506.8,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.703196, -32.959347 ] } }"
74884,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,GARAY JUAN DE,2551,,0,5437816.9,6352231.19,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.665170, -32.971057 ] } }"
74886,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,RIVAROLA DR. RODOLFO ,7820,,0,5432082.75580502,6352743.63247971,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.726466, -32.966095 ] } }"
74887,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Plástico Gris / Negro Superior,Lime,RIVAROLA DR. RODOLFO ,8020,,0,5431623.01609829,6352721.57291138,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.731384, -32.966265 ] } }"
74843,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,ROSAS BRGD. JUAN MANUEL DE ,4150,,0,5440064.34231421,6350523.05133648,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.641241, -32.986583 ] } }"
74865,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,VEINTICUATRO DE SEPTIEMBRE,1550,,0,5438969.08,6351361.52,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652903, -32.978963 ] } }"
74836,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,RIVA FRANCISCO,1651,,0,5438753.43,6350976.59,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.655236, -32.982421 ] } }"
74838,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,ROCA PTE. JULIO ARGENTINO,3851,,0,5438876.1,6351164.7,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653911, -32.980732 ] } }"
74880,Contenedor en vía pública,Plástico Gris Trasera,Contenedor en vía pública - Plastico Gris / Negro Trasera,Lime,MORE FELIPE,2921,,0,5435234.52,6353163.9,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.692726, -32.962497 ] } }"
74881,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,LIMA,2051,,0,5435781.83,6354192.29,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.686800, -32.953257 ] } }"
74858,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,SEGUI JUAN FRANCISCO,5003,,0,5435359.95,6352256.71,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.691448, -32.970684 ] } }"
74871,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,VIAMONTE JUAN JOSE,5150,,0,5435148.7,6353856.02,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.693595, -32.956252 ] } }"
74857,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,SEGUI JUAN FRANCISCO,5650,,0,5434633.44,6352278.18,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.699217, -32.970447 ] } }"
74851,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,SAN NICOLAS,2751,,0,5436613.99,6353078.62,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.677978, -32.963347 ] } }"
74850,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,SAN MARTIN GRAL. JOSE,6450,,0,5439103.81,6347607.04,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651711, -33.012821 ] } }"
74853,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,SANCHEZ DE BUSTAMANTE TEO,1950,,0,5438202.55,6348775.1,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661277, -33.002239 ] } }"
74892,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,503,850,,0,5439503.65,6347371.07,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.647447, -33.014971 ] } }"
74932,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,AMSTERDAM,1150,,0,5439250.29,6349768.03,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650000, -32.993346 ] } }"
74933,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ANCHORENA TOMAS DE,470,,0,5440209.9,6349329.95,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.639762, -32.997349 ] } }"
74934,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ARIJON MANUEL,2651,,0,5437317.87,6348590.91,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.670756, -33.003849 ] } }"
74935,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ARIJON MANUEL,2150,,0,5437942,6348657.41,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.664073, -33.003286 ] } }"
74936,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ARIJON MANUEL,1751,,0,5438467.86,6348639.16,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.658447, -33.003480 ] } }"
74937,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ARIJON MANUEL,1150,,0,5439266.36,6348712.72,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.649898, -33.002861 ] } }"
74925,Contenedor en vía pública,Volquete 3m3,Colectora Sur e/ San Martin y Pineda,Lime,ROSA JOSE MARIA,9429,,0,5439529.49886946,6347166.73623298,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.647184, -33.016815 ] } }"
74928,Contenedor en vía pública,Volquete 3m3,Contenedor en vía pública - Volquete 3m3,Lime,PIAMONTE ,2700,,0,5436474.73655202,6346062.04396618,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.679952, -33.026601 ] } }"
74889,Contenedor en vía pública,Plástico Gris Trasera,Contenedor en vía pública - Plastico Gris / Negro Trasera,Lime,PROVINCIAS UNIDAS,4050,,0,5433506.89,6351617.34,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.711315, -32.976337 ] } }"
74898,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,URIBURU PTE. JOSE EVARISTO ,270,,0,5440507.37864077,6350132.07259005,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.636527, -32.990133 ] } }"
74888,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,JUAN PABLO II,2751,,0,5432698.56,6353245.69,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.719842, -32.961606 ] } }"
74938,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ARLT ROBERTO,4650,,0,5437725.71,6349892.97,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.666303, -32.992133 ] } }"
74939,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,URIBURU PTE. JOSE EVARISTO ,2651,,0,5437212.16625797,6349940.27780396,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.671794, -32.991677 ] } }"
74943,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,BATLLE Y ORDOÑEZ JOSE,451,,0,5440292.24,6348062.76,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.638963, -33.008778 ] } }"
74944,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,BATLLE Y ORDOÑEZ JOSE,1350,,0,5439041.58,6348051.83,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652347, -33.008808 ] } }"
74945,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,BATLLE Y ORDOÑEZ JOSE,1950,,0,5438234.99,6348012.24,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660981, -33.009119 ] } }"
119609,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,PARAGUAY,3178,,0,5439153.04862853,6351999.93714459,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650893, -32.973217 ] } }"
119610,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,PARAGUAY,3218,,0,5439143.51633229,6351953.36188654,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650998, -32.973636 ] } }"
119601,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,MITRE GENERAL BARTOLOME,3489,,0,5439493.81325517,6351517.65379228,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.647280, -32.977584 ] } }"
119603,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,PARAGUAY,2654,,0,5439289.85748907,6352665.19915674,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.649386, -32.967226 ] } }"
119600,Contenedor en vía pública,Metálico Verde Lateral,Contenedor en vía pública - Metálico Verde Lateral,Lime,MITRE GENERAL BARTOLOME,3395,,0,5439518.49741435,6351638.30178693,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.647008, -32.976498 ] } }"
74895,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metálico Verde Trasera,Lime,ESPAÑA,5350,,0,5438513.29,6349052.48,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.657933, -32.999756 ] } }"
74947,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,BERUTI ANTONIO LUIS,2750,,0,5441480.3,6352091.32,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.625993, -32.972520 ] } }"
74949,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,BUENOS AIRES,5551,,0,5439738.94,6348886.61,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.644830, -33.001320 ] } }"
74950,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,SANTIAGO,4650,,0,5437527.16,6349905.94,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.668427, -32.992005 ] } }"
74957,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,CORRIENTES,4921,,0,5438930.45,6349657.36,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653430, -32.994326 ] } }"
74959,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,DE LA QUINTANA HILARION,1351,,0,5439004.98,6348898.57,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652683, -33.001171 ] } }"
74960,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,DE LUCA ESTEBAN,851,,0,5439541.62,6349586.82,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.646895, -32.994996 ] } }"
74963,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,NUESTRA SRA DEL ROSARIO,750,,0,5439620.77,6349072.94,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.646082, -32.999633 ] } }"
74964,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ENTRE RIOS,4820,,0,5439028.53,6349758.26,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652374, -32.993421 ] } }"
74965,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ENTRE RIOS,5250,,0,5439052.78,6349188.29,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652152, -32.998562 ] } }"
74966,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ESMERALDA,2451,,0,5441460.25,6352492.46,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.626182, -32.968902 ] } }"
74972,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,GUTIERREZ JUAN MARIA,1150,,0,5439252.83,6349707.5,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.649977, -32.993892 ] } }"
74973,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,GUTIERREZ JUAN MARIA,2550,,0,5437359.97,6349624.24,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.670235, -32.994535 ] } }"
74974,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,INDEPENDENCIA,2850,,0,5437590.18,6353028.66,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.667541, -32.963853 ] } }"
74975,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ISRAEL ESTADO DE,1450,,0,5438827.08,6349929.58,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654517, -32.991865 ] } }"
74976,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ISRAEL ESTADO DE,350,,0,5440400.61,6349996.43,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.637678, -32.991350 ] } }"
74977,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,ITALIA,4851,,0,5438384.12,6349714.94,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.659271, -32.993776 ] } }"
74980,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,JUAREZ BENITO,1751,,0,5438427.98,6349763.31,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.658799, -32.993342 ] } }"
74981,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,JUNCAL,4651,,0,5439398.71,6349994.17,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.648397, -32.991315 ] } }"
74982,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,LAINEZ MANUEL,1251,,0,5439180.99,6348422.76,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650831, -33.005471 ] } }"
74983,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,LAPRIDA FRANCISCO NARCISO,5250,,0,5439502.22,6349227.83,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.647340, -32.998230 ] } }"
74985,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,LEIVA JULIAN DE,5250,,0,5440349.25,6349263.7,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.638275, -32.997953 ] } }"
74986,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,MARC JULIO,2650,,0,5437232.05,6349798.33,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.671591, -32.992958 ] } }"
74987,Contenedor en vía pública,Metálico Verde Trasera,Contenedor en vía pública - Metalico 1m3,Lime,MITRE GENERAL BARTOLOME,4651,,0,5439191.62,6349985.24,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650614, -32.991384 ] } }"
